id,post,reply,comment,time_comment,sentiment_results,sentiment,confidence,score,entity_post,entity_comment
ZmVlZGJhY2s6OTEyOTgzNDIyNTg3MjY1,Our astronauts have completed training and are a go for launch,646.0,those who are going to die salute you,2021-07-19,"{'sentiment': '5 stars', 'confidence': 0.5215663313865662, 'score': 5}",5 stars,0.5215663313865662,5,,
ZmVlZGJhY2s6OTEyOTgzNDIyNTg3MjY1,Our astronauts have completed training and are a go for launch,646.0,Yay Wally Soooo very awesome,2021-07-21,"{'sentiment': '5 stars', 'confidence': 0.7999428510665894, 'score': 5}",5 stars,0.7999428510665894,5,,"Yay Wally,PERSON"
ZmVlZGJhY2s6OTEyOTgzNDIyNTg3MjY1,Our astronauts have completed training and are a go for launch,646.0,I’ll be watching from Houston 💙 🚀,2021-07-19,"{'sentiment': '4 stars', 'confidence': 0.24610891938209534, 'score': 4}",4 stars,0.24610891938209534,4,,"Houston,GPE"
ZmVlZGJhY2s6OTEyOTgzNDIyNTg3MjY1,Our astronauts have completed training and are a go for launch,646.0,🖖Do you still have a place free for a curious inquiring Planet Earth citizen 😉,2021-07-21,"{'sentiment': '4 stars', 'confidence': 0.43049684166908264, 'score': 4}",4 stars,0.43049684166908264,4,,"Earth,LOC"
ZmVlZGJhY2s6OTEyOTgzNDIyNTg3MjY1,Our astronauts have completed training and are a go for launch,646.0,The net worth of Jeff Bezos is about 200 billion A stack of that many dollar bills would reach twice as high as his Blue Origins Rocket launch,2021-07-19,"{'sentiment': '2 stars', 'confidence': 0.3026762008666992, 'score': 2}",2 stars,0.3026762008666992,2,,"Jeff Bezos,PERSON|Blue Origins Rocket,WORK_OF_ART|about 200 billion,MONEY"
ZmVlZGJhY2s6OTEyOTgzNDIyNTg3MjY1,Our astronauts have completed training and are a go for launch,646.0,I am glad only for one reason That Wally Funk made her dream true,2021-07-20,"{'sentiment': '4 stars', 'confidence': 0.37112513184547424, 'score': 4}",4 stars,0.37112513184547424,4,,"Wally Funk,PERSON"
ZmVlZGJhY2s6OTEyOTgzNDIyNTg3MjY1,Our astronauts have completed training and are a go for launch,646.0,Don’t come back to earth bezos We don’t want you here,2021-07-21,"{'sentiment': '1 star', 'confidence': 0.737225353717804, 'score': 1}",1 star,0.737225353717804,1,,
ZmVlZGJhY2s6OTEyOTgzNDIyNTg3MjY1,Our astronauts have completed training and are a go for launch,646.0,WALLY WALLY WALLY You go girl so chuffed for you,2021-07-20,"{'sentiment': '5 stars', 'confidence': 0.3534611761569977, 'score': 5}",5 stars,0.3534611761569977,5,,"WALLY WALLY WALLY,PERSON"
ZmVlZGJhY2s6OTEyOTgzNDIyNTg3MjY1,Our astronauts have completed training and are a go for launch,646.0,Wow cool young old and middle age all in,2021-07-19,"{'sentiment': '5 stars', 'confidence': 0.786200761795044, 'score': 5}",5 stars,0.786200761795044,5,,
ZmVlZGJhY2s6OTEyOTgzNDIyNTg3MjY1,Our astronauts have completed training and are a go for launch,646.0,Наверное стоит полететь что бы увидеть и почувствовать из ПУСТОТЫ что планета Земля это РАЙ для человека Берегите ЖИЗНЬ берегите ПРИРОДУ🌍🌏🌎💖🌳🏡👨‍👩‍👧‍👦😍🙂,2021-07-20,"{'sentiment': '3 stars', 'confidence': 0.23495003581047058, 'score': 3}",3 stars,0.23495003581047058,3,,"🌳,GPE|Берегите ЖИЗНЬ,PERSON|увидеть,GPE|полететь что,PERSON"
ZmVlZGJhY2s6OTEyOTgzNDIyNTg3MjY1,Our astronauts have completed training and are a go for launch,646.0,Be safe guys I hope it s the incredible experience you ever dreamed it to be,2021-07-20,"{'sentiment': '5 stars', 'confidence': 0.8124240636825562, 'score': 5}",5 stars,0.8124240636825562,5,,
ZmVlZGJhY2s6OTEyOTgzNDIyNTg3MjY1,Our astronauts have completed training and are a go for launch,646.0,Suborbital tourists you mean Astronaut means something completely different,2021-07-19,"{'sentiment': '2 stars', 'confidence': 0.33028945326805115, 'score': 2}",2 stars,0.33028945326805115,2,,
ZmVlZGJhY2s6OTEyOTgzNDIyNTg3MjY1,Our astronauts have completed training and are a go for launch,646.0,CEO entrepreneur born in 1964,2021-07-20,"{'sentiment': '5 stars', 'confidence': 0.399715393781662, 'score': 5}",5 stars,0.399715393781662,5,,
ZmVlZGJhY2s6OTEyOTgzNDIyNTg3MjY1,Our astronauts have completed training and are a go for launch,646.0,Are the ground crew unionized,2021-07-20,"{'sentiment': '2 stars', 'confidence': 0.30552971363067627, 'score': 2}",2 stars,0.30552971363067627,2,,
ZmVlZGJhY2s6OTEyOTgzNDIyNTg3MjY1,Our astronauts have completed training and are a go for launch,646.0,The Moonraker Project,2021-07-20,"{'sentiment': '4 stars', 'confidence': 0.38415539264678955, 'score': 4}",4 stars,0.38415539264678955,4,,"Moonraker,FAC"
ZmVlZGJhY2s6OTEyOTgzNDIyNTg3MjY1,Our astronauts have completed training and are a go for launch,646.0,Embarrassing Looks like the cast of a fake show I used to watch called “Space 1999” What arrogance considering the world is teetering on disaster,2021-07-20,"{'sentiment': '1 star', 'confidence': 0.8412872552871704, 'score': 1}",1 star,0.8412872552871704,1,,
ZmVlZGJhY2s6OTEyOTgzNDIyNTg3MjY1,Our astronauts have completed training and are a go for launch,646.0,communist at large Not asstronuts,2021-07-20,"{'sentiment': '1 star', 'confidence': 0.4422483444213867, 'score': 1}",1 star,0.4422483444213867,1,,"communist,NORP"
ZmVlZGJhY2s6OTEyOTgzNDIyNTg3MjY1,Our astronauts have completed training and are a go for launch,646.0,All a bit anti climatic,2021-07-20,"{'sentiment': '4 stars', 'confidence': 0.38789352774620056, 'score': 4}",4 stars,0.38789352774620056,4,,
ZmVlZGJhY2s6OTEyOTgzNDIyNTg3MjY1,Our astronauts have completed training and are a go for launch,646.0,Will be watching from 🇰🇪kenya,2021-07-19,"{'sentiment': '5 stars', 'confidence': 0.3452067971229553, 'score': 5}",5 stars,0.3452067971229553,5,,"🇪,ORG|kenya,GPE"
ZmVlZGJhY2s6OTEyOTgzNDIyNTg3MjY1,Our astronauts have completed training and are a go for launch,646.0,The whole launch was so uninspiring 🥱👎,2021-08-14,"{'sentiment': '1 star', 'confidence': 0.6709002256393433, 'score': 1}",1 star,0.6709002256393433,1,,
ZmVlZGJhY2s6OTEyOTgzNDIyNTg3MjY1,Our astronauts have completed training and are a go for launch,646.0,Successful start to you happy flight cosmic emotions and successful return home to Earth 🌎🚀,2021-07-20,"{'sentiment': '5 stars', 'confidence': 0.7082682847976685, 'score': 5}",5 stars,0.7082682847976685,5,,"Earth 🌎,LOC"
ZmVlZGJhY2s6OTEyOTgzNDIyNTg3MjY1,Our astronauts have completed training and are a go for launch,646.0,Amusement park ride,2021-07-20,"{'sentiment': '5 stars', 'confidence': 0.390907347202301, 'score': 5}",5 stars,0.390907347202301,5,,
ZmVlZGJhY2s6OTEyOTgzNDIyNTg3MjY1,Our astronauts have completed training and are a go for launch,646.0,What studios are they gonna be casting at,2021-07-19,"{'sentiment': '1 star', 'confidence': 0.22733157873153687, 'score': 1}",1 star,0.22733157873153687,1,,
ZmVlZGJhY2s6OTEyOTgzNDIyNTg3MjY1,Our astronauts have completed training and are a go for launch,646.0,I don’t think they’re going to make it to Mars,2021-07-19,"{'sentiment': '2 stars', 'confidence': 0.3035074472427368, 'score': 2}",2 stars,0.3035074472427368,2,,"Mars,LOC"
ZmVlZGJhY2s6OTEyOTgzNDIyNTg3MjY1,Our astronauts have completed training and are a go for launch,646.0,Who s the guy in the middle,2021-07-19,"{'sentiment': '3 stars', 'confidence': 0.2800872325897217, 'score': 3}",3 stars,0.2800872325897217,3,,
ZmVlZGJhY2s6OTEyOTgzNDIyNTg3MjY1,Our astronauts have completed training and are a go for launch,646.0,This one will go to to history,2021-07-20,"{'sentiment': '5 stars', 'confidence': 0.6889633536338806, 'score': 5}",5 stars,0.6889633536338806,5,,
ZmVlZGJhY2s6OTEyOTgzNDIyNTg3MjY1,Our astronauts have completed training and are a go for launch,646.0,Lol if you think you’re going into space on that amusement park ride,2021-07-19,"{'sentiment': '1 star', 'confidence': 0.24865619838237762, 'score': 1}",1 star,0.24865619838237762,1,,
ZmVlZGJhY2s6OTEyOTgzNDIyNTg3MjY1,Our astronauts have completed training and are a go for launch,646.0,I thought that was Johnny sinns the astronaut Dr Plummer you name it he does it,2021-07-19,"{'sentiment': '4 stars', 'confidence': 0.2811872363090515, 'score': 4}",4 stars,0.2811872363090515,4,,"Dr Plummer,PERSON|Johnny,PERSON"
ZmVlZGJhY2s6OTEyOTgzNDIyNTg3MjY1,Our astronauts have completed training and are a go for launch,646.0,Congratulations and God speed Really excited for yea all,2021-07-19,"{'sentiment': '5 stars', 'confidence': 0.6404598951339722, 'score': 5}",5 stars,0.6404598951339722,5,,
ZmVlZGJhY2s6OTEyOTgzNDIyNTg3MjY1,Our astronauts have completed training and are a go for launch,646.0,May you have all the luck of the Challengers crew,2021-07-20,"{'sentiment': '5 stars', 'confidence': 0.26768752932548523, 'score': 5}",5 stars,0.26768752932548523,5,,"Challengers,PRODUCT"
ZmVlZGJhY2s6OTEyOTgzNDIyNTg3MjY1,Our astronauts have completed training and are a go for launch,646.0,ULA 15 years old Tory Orbital SpaceX 19 years old Elon Orbital Rocket Lab 15 years old Peter Orbital Blue Origin 21 years old Bezos LOL Spot the failure,2021-07-19,"{'sentiment': '1 star', 'confidence': 0.5456259846687317, 'score': 1}",1 star,0.5456259846687317,1,,"Peter Orbital Blue Origin,ORG|Bezos LOL,WORK_OF_ART|Tory Orbital SpaceX,ORG|ULA,PERSON|Elon Orbital Rocket Lab,ORG"
ZmVlZGJhY2s6OTEyOTgzNDIyNTg3MjY1,Our astronauts have completed training and are a go for launch,646.0,Jeff looking like Great Value Picard xD,2021-07-20,"{'sentiment': '5 stars', 'confidence': 0.6511505246162415, 'score': 5}",5 stars,0.6511505246162415,5,,"Picard xD,PERSON|Great Value,ORG|Jeff,PERSON"
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,Amanda Brewer check this one out,2021-08-20,"{'sentiment': '1 star', 'confidence': 0.24285933375358582, 'score': 1}",1 star,0.24285933375358582,1,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON","Amanda Brewer,PERSON"
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,Not space,2021-08-17,"{'sentiment': '1 star', 'confidence': 0.5616022348403931, 'score': 1}",1 star,0.5616022348403931,1,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON",
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,Along with total deception 😂,2021-08-14,"{'sentiment': '1 star', 'confidence': 0.8308423161506653, 'score': 1}",1 star,0.8308423161506653,1,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON",
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,You guys have been working on this for 20 years SpaceX will be on the moon before you guys make it to orbit,2021-08-04,"{'sentiment': '5 stars', 'confidence': 0.32912489771842957, 'score': 5}",5 stars,0.32912489771842957,5,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON","SpaceX,ORG"
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,👍,2021-07-24,"{'sentiment': '5 stars', 'confidence': 0.30857792496681213, 'score': 5}",5 stars,0.30857792496681213,5,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON",
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,Faker,2021-07-24,"{'sentiment': '1 star', 'confidence': 0.7283447980880737, 'score': 1}",1 star,0.7283447980880737,1,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON",
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,👍🏻,2021-07-24,"{'sentiment': '5 stars', 'confidence': 0.30857792496681213, 'score': 5}",5 stars,0.30857792496681213,5,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON",
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,Great adventure Jeff and team,2021-07-24,"{'sentiment': '5 stars', 'confidence': 0.7332295775413513, 'score': 5}",5 stars,0.7332295775413513,5,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON","Jeff,PERSON"
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,From what game is that graphic 🤣,2021-07-23,"{'sentiment': '5 stars', 'confidence': 0.312269389629364, 'score': 5}",5 stars,0.312269389629364,5,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON","🤣,PRODUCT"
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,All that money spent on rubbish Nothing beats living on earth,2021-07-23,"{'sentiment': '1 star', 'confidence': 0.6833953857421875, 'score': 1}",1 star,0.6833953857421875,1,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON",
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,Nice,2021-07-23,"{'sentiment': '4 stars', 'confidence': 0.43684086203575134, 'score': 4}",4 stars,0.43684086203575134,4,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON",
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,Fake,2021-07-23,"{'sentiment': '1 star', 'confidence': 0.6869122982025146, 'score': 1}",1 star,0.6869122982025146,1,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON",
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,Great but it s not smooth landing,2021-07-23,"{'sentiment': '3 stars', 'confidence': 0.42205896973609924, 'score': 3}",3 stars,0.42205896973609924,3,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON",
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,We thank God for the endowment to the safety initiative given for safe travels,2021-07-23,"{'sentiment': '5 stars', 'confidence': 0.6219436526298523, 'score': 5}",5 stars,0.6219436526298523,5,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON",
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,great,2021-07-22,"{'sentiment': '5 stars', 'confidence': 0.7410829067230225, 'score': 5}",5 stars,0.7410829067230225,5,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON",
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,Congratulations,2021-07-22,"{'sentiment': '5 stars', 'confidence': 0.4884554147720337, 'score': 5}",5 stars,0.4884554147720337,5,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON",
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,American engineering Good job,2021-07-22,"{'sentiment': '4 stars', 'confidence': 0.4902682900428772, 'score': 4}",4 stars,0.4902682900428772,4,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON","American,NORP"
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,Jeff Bezos,2021-07-22,"{'sentiment': '3 stars', 'confidence': 0.24386969208717346, 'score': 3}",3 stars,0.24386969208717346,3,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON","Jeff Bezos,PERSON"
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,PLEASE WATCH THIS VIDEO AND LIKE SHARE SUBSCIBE PLEASE,2021-07-22,"{'sentiment': '5 stars', 'confidence': 0.39230653643608093, 'score': 5}",5 stars,0.39230653643608093,5,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON",
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,Under add to kng for practical,2021-07-22,"{'sentiment': '4 stars', 'confidence': 0.3746803402900696, 'score': 4}",4 stars,0.3746803402900696,4,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON",
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,Superb,2021-07-22,"{'sentiment': '5 stars', 'confidence': 0.814047634601593, 'score': 5}",5 stars,0.814047634601593,5,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON",
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,Please spend this money to eliminate poverty,2021-07-22,"{'sentiment': '1 star', 'confidence': 0.6066551804542542, 'score': 1}",1 star,0.6066551804542542,1,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON",
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,Good to know cant wait to see next launch 🚀🚀🚀,2021-07-22,"{'sentiment': '4 stars', 'confidence': 0.37203162908554077, 'score': 4}",4 stars,0.37203162908554077,4,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON","🚀🚀,PRODUCT"
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,Fake fake and more fake,2021-07-22,"{'sentiment': '1 star', 'confidence': 0.8971086144447327, 'score': 1}",1 star,0.8971086144447327,1,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON",
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,See how Humans are distancing from humanity 😢one spends millions of dollars to go to space while millions of human beings on him home planet are dieing of hang 😢😢😢,2021-07-22,"{'sentiment': '1 star', 'confidence': 0.24521087110042572, 'score': 1}",1 star,0.24521087110042572,1,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON","millions of dollars,MONEY"
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,Nice,2021-07-22,"{'sentiment': '4 stars', 'confidence': 0.43684086203575134, 'score': 4}",4 stars,0.43684086203575134,4,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON",
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,i wonder how many ribs is broken when landing at that speed,2021-07-22,"{'sentiment': '3 stars', 'confidence': 0.4007813632488251, 'score': 3}",3 stars,0.4007813632488251,3,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON",
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,Wow,2021-07-21,"{'sentiment': '5 stars', 'confidence': 0.6995610594749451, 'score': 5}",5 stars,0.6995610594749451,5,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON",
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,Feed the kids not your egos,2021-07-21,"{'sentiment': '1 star', 'confidence': 0.41207167506217957, 'score': 1}",1 star,0.41207167506217957,1,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON",
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,Cool,2021-07-21,"{'sentiment': '5 stars', 'confidence': 0.49041467905044556, 'score': 5}",5 stars,0.49041467905044556,5,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON",
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,The Best wishes and congrats,2021-07-21,"{'sentiment': '5 stars', 'confidence': 0.8017402291297913, 'score': 5}",5 stars,0.8017402291297913,5,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON",
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,Excellent,2021-07-21,"{'sentiment': '5 stars', 'confidence': 0.8669129610061646, 'score': 5}",5 stars,0.8669129610061646,5,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON",
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,Do your scientist pee in bottles too,2021-07-21,"{'sentiment': '5 stars', 'confidence': 0.2653280794620514, 'score': 5}",5 stars,0.2653280794620514,5,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON",
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,You realise how thin the atmosphere is So let s go pump a few more tons of CO2 into it for FUN yay It s about getting the plutocracy to salivate over trading new products and services Nothing to do with the future of humanity Hearing Bezos and Branson bang on about the dreams of children Classic marketing bullsh t Children dream about having a normal climate to live in The future is simple de populate the human species to a manageable level Unfortunately the economic system is predicated on growth Growth will one day destroy us Branson and Bezos obviously can t wait,2021-07-21,"{'sentiment': '2 stars', 'confidence': 0.43811750411987305, 'score': 2}",2 stars,0.43811750411987305,2,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON","Bezos,PERSON|CO2,ORG|Branson,GPE|Classic,PRODUCT"
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,that landed hard looks ghetto,2021-07-21,"{'sentiment': '1 star', 'confidence': 0.4018663763999939, 'score': 1}",1 star,0.4018663763999939,1,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON",
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,I love how it landed off center,2021-07-20,"{'sentiment': '5 stars', 'confidence': 0.6650384068489075, 'score': 5}",5 stars,0.6650384068489075,5,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON",
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,Congratulations 🎉🎉🎊💐,2021-07-20,"{'sentiment': '5 stars', 'confidence': 0.525599479675293, 'score': 5}",5 stars,0.525599479675293,5,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON","🎉🎉,PERSON"
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,Congratulations,2021-07-20,"{'sentiment': '5 stars', 'confidence': 0.4884554147720337, 'score': 5}",5 stars,0.4884554147720337,5,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON",
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,What to do if the capsule stops in space and revolves around the Earth or moving other way around,2021-07-20,"{'sentiment': '3 stars', 'confidence': 0.3336542844772339, 'score': 3}",3 stars,0.3336542844772339,3,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON","Earth,LOC"
ZmVlZGJhY2s6OTEyOTI5MDA1OTI2MDQw,Safety is and will always be our top priority Hear from Gary Lai and Laura Stiles about our approach to safety and reliability Watch the launch live on BlueOrigin com,156.0,💞💜🕊🌹🤍💍☆🇺🇸🙏🏻💦🙏🏿☆💞 👑👑👑👑👑👑👑👑👑👑👑👑💞💋⭐💎🌹💜🦋💋🤍🌹🕊💜💞 💞Beautiful💞 💞L O V E 💞 💋💋💋💋 🤍🌹🤍🌹🤍🌹🤍🌹🤍🌹💜🌹💜🌹💜🌹💜🌹💜🌹🤍🌹🤍🌹🤍🌹🤍 💋💋💋💋 ☆⭐☆⭐☆⭐☆,2021-07-20,"{'sentiment': '5 stars', 'confidence': 0.4595029056072235, 'score': 5}",5 stars,0.4595029056072235,5,"Laura Stiles,PERSON|BlueOrigin,ORG|Gary Lai,PERSON","⭐☆,PRODUCT|🌹🕊,PERSON|💞Beautiful💞 💞L O V E 💞,ORG|💞,ORG|⭐☆⭐☆,PRODUCT|🌹💜,LAW|🌹,PERSON"
