id,post,reply,comment,time_comment
ZmVlZGJhY2s6MjgyODE0MDg2NDEwMzEyNA==,The crew is ready for liftoff,150.0,Hello there humans hope to see you soon greetings from mars,2021-04-23
ZmVlZGJhY2s6MjgyODE0MDg2NDEwMzEyNA==,The crew is ready for liftoff,150.0,Safe journey 🚀,2021-04-23
ZmVlZGJhY2s6MjgyODE0MDg2NDEwMzEyNA==,The crew is ready for liftoff,150.0,Fingers crossed 🤞🤞,2021-04-23
ZmVlZGJhY2s6MjgyODE0MDg2NDEwMzEyNA==,The crew is ready for liftoff,150.0,But where,2021-04-23
ZmVlZGJhY2s6MjgyODE0MDg2NDEwMzEyNA==,The crew is ready for liftoff,150.0,Where is the Dogecoin LOL,2021-04-23
ZmVlZGJhY2s6MjgyODE0MDg2NDEwMzEyNA==,The crew is ready for liftoff,150.0,Ktoś wyjaśni czemu latają w gumiakach 0,2021-04-26
ZmVlZGJhY2s6MjgyODE0MDg2NDEwMzEyNA==,The crew is ready for liftoff,150.0,Nota 10 dez 📃✍,2021-04-26
ZmVlZGJhY2s6MjgyODE0MDg2NDEwMzEyNA==,The crew is ready for liftoff,150.0,Elon Musk Steven would be disappointed in you I wouldn t have ever said I wanted someone and sleep with someone on the side I am washing my hands of you Bill Gates Mike Ybarra and don t expect me to help Its not smart of you all to do this Be prepared I will run right though you all I am happy with just a woman and you all said some things and made me mad stay out of my way like Steven said And do what he told you do what I say,2021-04-23
ZmVlZGJhY2s6MjgyODE0MDg2NDEwMzEyNA==,The crew is ready for liftoff,150.0,Engage,2021-04-23
ZmVlZGJhY2s6MjgyODE0MDg2NDEwMzEyNA==,The crew is ready for liftoff,150.0,Awesome,2021-04-23
ZmVlZGJhY2s6MjgyODE0MDg2NDEwMzEyNA==,The crew is ready for liftoff,150.0,Good luck,2021-04-23
ZmVlZGJhY2s6MjgyODE0MDg2NDEwMzEyNA==,The crew is ready for liftoff,150.0,Gods speed,2021-04-23
ZmVlZGJhY2s6MjgyODE0MDg2NDEwMzEyNA==,The crew is ready for liftoff,150.0,Safe travels 🚀,2021-04-23
ZmVlZGJhY2s6MjgyODE0MDg2NDEwMzEyNA==,The crew is ready for liftoff,150.0,🔥🔥,2021-04-23
ZmVlZGJhY2s6MjgyODE0MDg2NDEwMzEyNA==,The crew is ready for liftoff,150.0,Good luck,2021-04-23
ZmVlZGJhY2s6MjgyODE0MDg2NDEwMzEyNA==,The crew is ready for liftoff,150.0,Godspeed,2021-04-23
ZmVlZGJhY2s6MjgyODE0MDg2NDEwMzEyNA==,The crew is ready for liftoff,150.0,Have a safe journey 🚀🚀,2021-04-23
ZmVlZGJhY2s6MjgyODE0MDg2NDEwMzEyNA==,The crew is ready for liftoff,150.0,Good luck 🤞 😊,2021-04-23
ZmVlZGJhY2s6MjgyODE0MDg2NDEwMzEyNA==,The crew is ready for liftoff,150.0,ජයගෙන වරෙන් මල්ලියෙ🤠,2021-04-23
ZmVlZGJhY2s6MjgyODE0MDg2NDEwMzEyNA==,The crew is ready for liftoff,150.0,Go Crew 2 🚀,2021-04-23
ZmVlZGJhY2s6MjgyODE0MDg2NDEwMzEyNA==,The crew is ready for liftoff,150.0,Go 🇺🇸🌎🇩🇰,2021-04-23
ZmVlZGJhY2s6MjgyODE0MDg2NDEwMzEyNA==,The crew is ready for liftoff,150.0,👏,2021-04-23
ZmVlZGJhY2s6MjgyODE0MDg2NDEwMzEyNA==,The crew is ready for liftoff,150.0,Slick 😎,2021-04-23
ZmVlZGJhY2s6MjgyODE0MDg2NDEwMzEyNA==,The crew is ready for liftoff,150.0,God bless and protect everyone ❤️🥇,2021-04-23
ZmVlZGJhY2s6MjgyODE0MDg2NDEwMzEyNA==,The crew is ready for liftoff,150.0,3rd,2021-04-23
ZmVlZGJhY2s6MjgyODE0MDg2NDEwMzEyNA==,The crew is ready for liftoff,150.0,🚀,2021-04-23
ZmVlZGJhY2s6MjgyODE0MDg2NDEwMzEyNA==,The crew is ready for liftoff,150.0,Godspeed,2021-04-23
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,I do confused When did this launch These pictures really show the sheer power of the space travel Excellent,2021-03-14
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,Dear Space X I can t wait to get my starlink in Arizona Love what you are doing for human kind Keep up the great work,2021-03-17
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,CrystalAnn Scott Linda Mark Aka,2021-03-17
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,Pennsville NJ early this am photo courtesy John Fitzpatrick II,2021-03-14
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,Those shoots never stops to amaze me 😊👍,2021-03-14
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,This is not an official spacex page BEWARE,2021-03-14
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,Tice Central Park Contest Practice at Cleopatra Needle NYC Central Park Or at Alice and Wonderland NYC Central Park ❤️❤️🇺🇸🌎🌍🇪🇺❤️🚀✨🍺💃🕺🏼🍷✨❤️⚡️💫✨,2021-03-15
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,Can t wait for my internet Elon,2021-03-14
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,How many satellites have reached now,2021-03-14
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,That s is a glorious sight isn t it Yusaku Maezawa 前澤友作,2021-03-19
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,DESTINATION OU,2021-03-14
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,Kaiden Smith,2021-04-07
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,cool,2021-03-19
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,🤠🖤,2021-03-16
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,Nice,2021-03-16
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,Is this from you guys tonight,2021-03-25
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,And we got to see it come back down,2021-03-26
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,Amazing 😍,2021-04-19
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,Thank you space x sorry For study,2021-03-26
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,Deirdre Ohalloran,2021-03-18
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,Linda Mark Aka,2021-03-17
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,Navajas de obsidiana prehispanica de 600 años como lograron darles esa forma y filo,2021-03-26
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,,2021-03-21
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,Tras recolectar 800 pedazos en una area de 8 km2 y estudiarlas conclui que se fabricaron por termoformado por colada caliente a 1200 grados c aprox como se logro esto hace tanto tiempo,2021-03-26
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,Space X should include cameras on the polar orbiting satellites to snap pictures of the diminishing Arctic Sea Ice and for Antarcticas loss of ice mass This would give us better data then we currently have,2021-03-21
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,I am not the UK I am not happy aout this but I have to do what I have to do I don t appreciate being attacked from the UK never even lived there I am born in the USA T here is a steady magnetic field around me like I am a walking emp A walking radio I get on my motorcycle and it won t start new battery I feel waves If someone came around with a meter they will see I am honest I am like Superman in a way I hear them and they won t stop I can communicate back through 2 ways without speaking also by speaking out loud They hear everything my ears hear It is an invasion of my privacy I can t go around my own parents without them talking over them I can t work due to it I need to speak to someone and test this out A cave with lead in it don t even cut it out,2021-04-07
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,Elon Musk it s on you I tried being nice but because of Mike Ybarra or Bill Gates I am just washing my hands of you all Good luck Dont ever come to me for help If the economy is crashing don t ask me Its on you Steven asked me to fix it but because of your stupid family I am done No one on this planet ask me for help again I am leaving it to you,2021-04-12
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,from DUBAI Burency a combination of 3 projects governed by the BUY Token 🔥 Fully Insured Cryptocurrency Exchange 🔥 Block chain Development Centrer 🔥 Mining Farm and Data Centrer www burency com,2021-03-22
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,Elon Musk can you please ask Maria if she wouldn t mind coming to get me I am Shadow she is Squid You are tiger I can t deal with these morons anymore I need smart people around to figure a project out and they don t have a science bone in thier body,2021-04-08
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,Starlink needed in Lafollete TN 37766,2021-06-28
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,I ve been scammed twice and I can tell how painful it feels I was in a lot of debt I was at the bank hoping to get a loan when the accountant recommended Trisha Rodrick to me at first I was infuriated after showing me proofs I decided to invest 1 000 from the loan I got and within seven days I got a total of 14 000 you can also reach her via her WhatsApp 1 269 815‑8591 Email cryptoliteoption@gmail com,2021-04-27
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,Fino Osorio,2021-03-15
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,that s amazing,2021-03-15
ZmVlZGJhY2s6MjgwMTI0ODc0MzQ1OTAwMw==,Falcon 9 launches Starlink to orbit,79.0,Mark O W Rice Got my answer,2021-03-25
ZmVlZGJhY2s6Mjc4OTA4NjQ0MTM0MTkwMA==,Out on launch pad engine swap underway,116.0,,
ZmVlZGJhY2s6Mjg1NTY0MTEwMTM1MzEwMA==,Beginning early next year SpaceX will carry four Axiom Space crews to and from the space station,6.0,Great 😍,2021-06-03
ZmVlZGJhY2s6Mjg1NTY0MTEwMTM1MzEwMA==,Beginning early next year SpaceX will carry four Axiom Space crews to and from the space station,6.0,All the best Thank you,2021-06-04
ZmVlZGJhY2s6Mjg1NTI5MDc3MTM4ODEzMw==,Falcon 9 and Dragon roll out to Launch Complex 39A ahead of Dragon s 22nd cargo resupply mission to the Space Station,15.0,Very impressive 💙💙,2021-06-02
ZmVlZGJhY2s6Mjg1NTI5MDc3MTM4ODEzMw==,Falcon 9 and Dragon roll out to Launch Complex 39A ahead of Dragon s 22nd cargo resupply mission to the Space Station,15.0,Absolutely awesome 😎,2021-06-02
ZmVlZGJhY2s6Mjg1NTI5MDc3MTM4ODEzMw==,Falcon 9 and Dragon roll out to Launch Complex 39A ahead of Dragon s 22nd cargo resupply mission to the Space Station,15.0,,2021-06-02
ZmVlZGJhY2s6Mjg1NTI5MDc3MTM4ODEzMw==,Falcon 9 and Dragon roll out to Launch Complex 39A ahead of Dragon s 22nd cargo resupply mission to the Space Station,15.0,Mmmm Dragon Roll yumm,2021-06-02
ZmVlZGJhY2s6Mjg1NTI5MDc3MTM4ODEzMw==,Falcon 9 and Dragon roll out to Launch Complex 39A ahead of Dragon s 22nd cargo resupply mission to the Space Station,15.0,🚀🧸❤️,2021-06-02
ZmVlZGJhY2s6Mjg1NTI5MDc3MTM4ODEzMw==,Falcon 9 and Dragon roll out to Launch Complex 39A ahead of Dragon s 22nd cargo resupply mission to the Space Station,15.0,Good luck 👍,2021-06-02
ZmVlZGJhY2s6Mjg1NTI5MDc3MTM4ODEzMw==,Falcon 9 and Dragon roll out to Launch Complex 39A ahead of Dragon s 22nd cargo resupply mission to the Space Station,15.0,Lyra Hutchins,2021-06-02
ZmVlZGJhY2s6Mjg1NTI5MDc3MTM4ODEzMw==,Falcon 9 and Dragon roll out to Launch Complex 39A ahead of Dragon s 22nd cargo resupply mission to the Space Station,15.0,Can somebody tell me how the trunk is used The crew dragon doesnt have an opening in the heatshield does it,2021-06-04
ZmVlZGJhY2s6MjgyODU0MjEzMDcyOTY2NA==,A flight proven Falcon 9 and Dragon fly four astronauts to the space station,59.0,I m NOWHERE NEAR bored with these launches exhilarating every time EVERY TIME Well done team,2021-04-23
ZmVlZGJhY2s6MjgyODU0MjEzMDcyOTY2NA==,A flight proven Falcon 9 and Dragon fly four astronauts to the space station,59.0,Space X 🚀🛰️ The future is now Good luck from Romania 💙💛❤️,2021-04-24
ZmVlZGJhY2s6MjgyODU0MjEzMDcyOTY2NA==,A flight proven Falcon 9 and Dragon fly four astronauts to the space station,59.0,It left a dragon trail 😊,2021-04-24
ZmVlZGJhY2s6MjgyODU0MjEzMDcyOTY2NA==,A flight proven Falcon 9 and Dragon fly four astronauts to the space station,59.0,It was a epic launch this morning,2021-04-23
ZmVlZGJhY2s6MjgyODU0MjEzMDcyOTY2NA==,A flight proven Falcon 9 and Dragon fly four astronauts to the space station,59.0,Saw it from my backyard this morning Good job Space X,2021-04-23
ZmVlZGJhY2s6MjgyODU0MjEzMDcyOTY2NA==,A flight proven Falcon 9 and Dragon fly four astronauts to the space station,59.0,Ever look into vertical farming Water recycling technology Carbon capture tech Advancements in solar energy capture Or is it all just rockets This is all well and good assisting ISS but in your efforts to get to Mars there seems to be a lack of any sustainability once there What if you invest in the aforementioned technologies and try them out in areas with people that have desperately needed assistance Maybe Flint would LOVE to try the new “Space X water filtration system ” Or farmland destroyed by climate change can be testing grounds for indoor vertical farming I really want to love your endeavors but you’re spending billions on rockets while citizens starve And well it’s your money but what if your spending could benefit your company’s mission AND the people of this planet That would be true ingenuity It seems you apparently think “transporting people” is the first step to colonization but when our infrastructure is inexplicably tied to our planets natural resources then we’re not ready to colonize another plant lol ¯ ツ ¯ When we can sustainably harvest resources anywhere we go then we’ll be able to start checkin’ out new planets but I’m sure quite a few people would REALLY love to try it on this planet first,2021-04-23
ZmVlZGJhY2s6MjgyODU0MjEzMDcyOTY2NA==,A flight proven Falcon 9 and Dragon fly four astronauts to the space station,59.0,I m French I m 53 years old and I m a Thomas Pesquet fan obviously I am not a scientist just a simple supervisor in a call center and I like my job But I am passionate about space the universe and aerospace since at least 35 years Elon Musk and all humans I want to thank you because you are the kind of person who is taking humanity a step forward and you are revolutionizing the notion of human empowerment in the universe Am I a fan boy No I am an explorer of the Universe who travels in space thanks to your insatiable faith and your will to take us with you up there towards incredible mysteries and towards a possibility of more living on Earth and leaving the Earth Let s explore the Universe let s keep asking questions Sorry for the grammar or vocabulary mistakes Go Nasa Go Esa Go SpaceX Elon SpaceX Nasa Esa drop us off on the Moon take us to Mars,2021-04-23
ZmVlZGJhY2s6MjgyODU0MjEzMDcyOTY2NA==,A flight proven Falcon 9 and Dragon fly four astronauts to the space station,59.0,So awesome to see in person,2021-04-23
ZmVlZGJhY2s6MjgyODU0MjEzMDcyOTY2NA==,A flight proven Falcon 9 and Dragon fly four astronauts to the space station,59.0,I am one proud mother in law,2021-04-23
ZmVlZGJhY2s6MjgyODU0MjEzMDcyOTY2NA==,A flight proven Falcon 9 and Dragon fly four astronauts to the space station,59.0,Toujours ce sens de l image 😉 Les photos sont incroyables,2021-04-23
ZmVlZGJhY2s6MjgyODU0MjEzMDcyOTY2NA==,A flight proven Falcon 9 and Dragon fly four astronauts to the space station,59.0,Man SpaceX sure has the Falcon 9 launches locked in Hopefully be able to say the same about the Starship soon This morning was so great,2021-04-23
ZmVlZGJhY2s6MjgyODU0MjEzMDcyOTY2NA==,A flight proven Falcon 9 and Dragon fly four astronauts to the space station,59.0,This is my video from my home Can someone tell me exactly what the 2nd dot on the right is and what it was doing,2021-04-23
ZmVlZGJhY2s6MjgyODU0MjEzMDcyOTY2NA==,A flight proven Falcon 9 and Dragon fly four astronauts to the space station,59.0,❤️❤️❤️❤️,2021-04-24
ZmVlZGJhY2s6MjgyODU0MjEzMDcyOTY2NA==,A flight proven Falcon 9 and Dragon fly four astronauts to the space station,59.0,Bloody brilliant,2021-04-24
ZmVlZGJhY2s6MjgyODU0MjEzMDcyOTY2NA==,A flight proven Falcon 9 and Dragon fly four astronauts to the space station,59.0,🚀🚀🚀🇺🇸🇺🇸🇺🇸,2021-04-23
ZmVlZGJhY2s6MjgyODU0MjEzMDcyOTY2NA==,A flight proven Falcon 9 and Dragon fly four astronauts to the space station,59.0,Is there a Jessie Anderson fan club Really appreciate her commentary on the April 24 2021 launch Starlink Go Jessie,2021-08-29
ZmVlZGJhY2s6MjgyODU0MjEzMDcyOTY2NA==,A flight proven Falcon 9 and Dragon fly four astronauts to the space station,59.0,Awesome 👏,2021-04-23
ZmVlZGJhY2s6MjgyODU0MjEzMDcyOTY2NA==,A flight proven Falcon 9 and Dragon fly four astronauts to the space station,59.0,Congratulations,2021-04-23
ZmVlZGJhY2s6MjgyODU0MjEzMDcyOTY2NA==,A flight proven Falcon 9 and Dragon fly four astronauts to the space station,59.0,Awesome,2021-04-23
ZmVlZGJhY2s6MjgyODU0MjEzMDcyOTY2NA==,A flight proven Falcon 9 and Dragon fly four astronauts to the space station,59.0,congratulations,2021-04-23
ZmVlZGJhY2s6MjgyODU0MjEzMDcyOTY2NA==,A flight proven Falcon 9 and Dragon fly four astronauts to the space station,59.0,I have computers Science medical on lock down join up and help with it or Asia Russia and I will I have a DDclient I run massive servers I make my own internet I hold more cards than Microsoft and I don t like the way they do business,2021-06-12
ZmVlZGJhY2s6MjgyODU0MjEzMDcyOTY2NA==,A flight proven Falcon 9 and Dragon fly four astronauts to the space station,59.0,Like and follow,2021-04-23
ZmVlZGJhY2s6MjgyODU0MjEzMDcyOTY2NA==,A flight proven Falcon 9 and Dragon fly four astronauts to the space station,59.0,Incredible,2021-04-23
ZmVlZGJhY2s6MjgyODU0MjEzMDcyOTY2NA==,A flight proven Falcon 9 and Dragon fly four astronauts to the space station,59.0,Amazing,2021-04-23
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,Vinicius De Souza Barreira Sensacional esse pousou 👏👏👏👏👏👏👏👏🤩🤩🤩,2021-07-01
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,This never ceases to amaze me,2021-07-17
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,It doesn t matter how many times you see that it is still equally amazing and awesome to watch Talk about making the impossible possible O,2021-07-01
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,This view of the Falcon 9 booster returning to Earth on Tuesday and landing precisely on the landing pad is simply awesome It was its 8th launch and oh by the way it helped to put up 88 StarLink satellites during this single launch I love it 🥰👍,2021-07-01
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,That’s incredible Can’t wait for starship 🤩,2021-07-01
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,STOP TRYING TO HARASS AND BULLY THOSE WHO ARE ACTUALLY GETTING THE WORK DONE THAT NOBODY WANTS TO DO THIS MAN LITERALLY USED THE SAME ROCKET LIKE A MILLION X INFINITY FALCON 9 LANDED PERFECTLY ALMOST EVERY TIME THATS SUPER ENERGY EFFICIENT HE ALSO HAS THE MOST AFFORDABLE SOLAR PANELS LAST I CHECKED 🤷🏽‍♂️,2021-07-01
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,Absolutely Amazing engineering work,2021-07-01
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,Brilliant footage,2021-07-01
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,From a distance it somewhat resembles Omuamua🤔,2021-07-01
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,Amazing Every fckn single time,2021-07-01
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,Sticks the landing perfectly,2021-07-01
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,Thank you for making your dream come through and allowing us to be a part of it,2021-07-01
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,Man that sound when the engines ignite … goosebumps,2021-07-01
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,People can’t park that good,2021-07-01
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,Cameras without rolling shutter would be so much better for such operations…,2021-07-01
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,You know I used to laugh at the thunderbirds flame effects thinking how unrealistic they were But watching this I think they were probably really quite close 😂 Joking aside not bad Not bad at all,2021-07-02
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,That never gets old 🤩😍🤩,2021-07-01
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,This never gets old ❤,2021-07-01
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,“It can’t be done ” “It’s not cost effective ” “They’d have to fly the booster 10 times which is impossible ” ULA in denial watching the 89th booster recovery,2021-07-01
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,It s time to go spacex all the way to the next star with this Falcon 9 I am excited just to watch this view,2021-07-01
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,Seriously are you concerned about space or space jokers,2021-07-01
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,that was as smooth as it can be,2021-07-01
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,This is so perfect it s almost like watching a video of a takeoff in reverse,2021-07-01
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,You Boys and Girls certainly are getting the hang of landing that thing Congratulations 🎉,2021-07-04
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,Every time I watch one of these I hold my breath,2021-07-02
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,Everytime I see those landings it is amazing Like a video in reverse,2021-07-01
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,Can t wait for this to be a normal thing you see while driving to work or to the store just like you see airplanes landing and taking off,2021-07-01
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,What produced the puff of smoke condensation at the very beginning of the video,2021-07-01
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,Amazing how much it looks like the old Buck Rogers shows,2021-07-03
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,Very good video and sound 🔊🚀👍,2021-07-01
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,Hmmm I don’t think Bezos or Branson r on this level yet 🤪,2021-07-02
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,wooow woow woow what a incredible landing ❤️ love to see this kind of footage over and again,2021-07-01
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,SpaceX s one of the best video clip of landing a rocket Awesome 😍😊,2021-07-02
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,Where is this ringtone at I wanna make people jump and be on notice when my phone rings That sounds beautiful 😲,2021-07-01
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,Now that is too cool for school,2021-07-01
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,I could sit there and watch this on a 24 hr loop and not get bored I dont care if its the only time i get to travel overseas as soon as they open the borders im coming to watch one live in person,2021-07-01
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,Christian Day This is SpaceX Falcon 9 reusable rocket they ve been using these to launch commercial satellites into orbit for revenue stream The other big silver rocket is Starship which is in testing,2021-07-02
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,Never gets old 👍🏻,2021-07-01
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,One of the coolest things I ever seen,2021-07-01
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,Mars here we come,2021-07-01
ZmVlZGJhY2s6Mjg3NDkzODAzNjA5MDA3Mw==,Tracking footage of Falcon 9 landing on LZ 1,222.0,This is Pequod arriving shortly at LZ,2021-07-01
